Grammy,Year,Category,Main Artist,Artist,Cleaned Song or Album,Song or Album,Win,Cleaned Main Artist,Wiki URL,ArtistID,Song ID,Song Language,Cleaned Lyrics,Sentiment Label,Sentiment Score Confidence,Vulgarity Score,Genre,Combined Sentiment,Topic_1,Topic_2,Topic_3,Dominant Topic,Is Rap,Jitter
65,2022,Song Of The Year,Adele,Adele,Easy On Me,Easy On Me,0,Adele,https://en.wikipedia.org/wiki/Adele,A1138,S120467,en,nt gold river ve washin hands forever hope waters not bring swim drownin silence baby easy baby still child not chance feel world around time choose chose easy not room things change deeply stuck ways not deny hard ve tried changed put first give asy baby still child not chanc feel world around time choose chose easy good intentions highest hopes right probably not even show easy baby still child not chance feel world around time choose chose easy,Very Positive,0.2575431168079376,0.0,Pop,Positive,0.9536205064310272,0.04037779957145024,0.006001693997522403,TOPIC 1,Non Rap,0.7075159722496626
65,2022,Song Of The Year,Beyoncé,Beyoncé,Break My Soul,BREAK MY SOUL,0,Beyonce,https://en.wikipedia.org/wiki/Beyonc%C3%A9,A669,S124014,en, bout explode take load bend bust open wo not wo not break soul wo not break soul wo not break soul wo not break soul tellin everybody everybody everybody everybody fell love quit job find new drive damn work damn hard work nine past five work nerves sleep night motivation lookin new foundation new vibration buildin foundation hold baby baby wo not break soul wo not break soul wo not brak soul wo not break soul tellin evrybody everybody everybody everybody release anger release mind release job release time release trade release stress release love forget rest hair cause lost mind bey back sleepin real good night queens front doms back not takin flicks whole clique snapped whole lot people house tryin smoke yak mouth back outside outside not outside worldwide hoodie mask outside case forgot act outside motivation done found new foundation takin new salvation build foundation baby baby wo not break soul wo not break soul wo not break soul wo not break soul tellin everybody everybody everybody everybody not seek wo not see not think wo not love not tryin fake never makes stress take less ll justify love round circles round circles searchin love lost found searchin love looking something lives inside looking something lives inside wo not break soul wo not break soul wo not break soul wo not break soul tellin everybody tellin everybody everybody everybody wo not break soul wo not break soul wo not break soul wo not break soul tellin everybody everybody everybody everybody takin new salvation build foundation motivation done found new foundation takin new salvation build foundation bout explode take load bend bust open wo not release wiggle release wiggle release anger release mind release job release time release trade release stress release love forget rest,Very Positive,0.2898128628730774,0.6734006734006734,Pop,Positive,0.0021170400291609347,0.0019639682548845787,0.9959189917159544,TOPIC 3,Non Rap,1.200774581106974
65,2022,Song Of The Year,Steve Lacy,Steve Lacy,Bad Habit,Bad Habit,0,Steve Lacy,https://en.wikipedia.org/wiki/Steve_Lacy,A2110,S124299,en,wish knew wanted wish knew wish knew wanted wish knew wish knew wanted made move coulda made move knew late pursue bite tongue bad habit kinda mad not take stab thought good dear never gave time day dear okay things happen reasons think sure wish knew wish knew wanted wish knew wish knew wanted wish knew wish knew wanted wish knew wish knew wanted please still wish not play bite tongue bad habit mind tried pass good dear funny back dear okay things happen reasons not ignore related songs sunshine steve lacy running hill kate bush rich minion yeat wish knew wish knew wanted wish knew wish knew wanted not surprise gemini everywhere cross eyed back not decide decide invited always knew way wow fuck around tongue tied turn rowdy carry hidin grabbin hard cause found biscuits gravy babe not surprise gemini biscuits gravy babe knew back around cause biscuits gravy babe fuck back mall lose control stupid crazy babe ll heart til end ll miss not beg babe,Very Negative,0.2700454592704773,7.100591715976331,Pop,Negative,0.9926804895579134,0.0038051649990037363,0.0035143454430829483,TOPIC 1,Non Rap,1.0369632967688691
65,2022,Song Of The Year,Harry Styles,Harry Styles,As It Was,As It Was,0,Harry Styles,https://en.wikipedia.org/wiki/Harry_Styles,A1748,S122900,en, harry goodnight holdin back gravity holdin back hold palm hand not leave nothin everything gets way seems replaced stay world world answer phone harry good alone sitting home floor kind pills ringin bell nobody coming help daddy lives wants well world world home ahead light speed internet not talk way leave america two kids follow not talk doin first ,Very Negative,0.4341379404067993,0.0,Pop,Negative,0.42267237502324556,0.5689716504970309,0.008355974479723688,TOPIC 2,Non Rap,1.0706836156617725
65,2022,Song Of The Year,Taylor Swift,Taylor Swift,All Too Well (The Short Film),All Too Well (10 Minute Version) (The Short Film),0,Taylor Swift,https://en.wikipedia.org/wiki/Taylor_Swift,A967,S73779,en,walked door air cold something felt home somehow left scarf sister house still drawer even sweet disposition wide eyed gaze singing car getting lost upstate autumn leaves falling pieces place picture days long gone magic might okay fine cause little town street almost ran red cause looking wind hair remember well photo album counter cheeks turning red used little kid glasses twin size bed mother telling stories tee ball team tell past thinking future long gone nothing else forget long enough forget needed cause middle night dancing around kitchen refrigerator light stairs remember well maybe lost translation maybe asked much maybe thing masterpiece til tore running scared remember well call break promise casually cruel name honest crumpled piece paper lying cause remember well time wo not fly paralyzed old self still trying find plaid shirt days nights made mail back things walk home alone keep old scarf first week cause reminds innocence smells not rid cause remember well cause loved back lost real thing ve ever known rare remember well wind hair remember stairs remember rare remember well,Neutral,0.2357407659292221,0.5617977528089888,Pop,Neutral,0.5393404052252349,0.3104403908892284,0.1502192038855367,TOPIC 1,Non Rap,1.1190164622866958
65,2022,Song Of The Year,Lizzo,Lizzo,About Damn Time,About Damn Time,0,Lizzo,https://en.wikipedia.org/wiki/Lizzo,A1894,S123149,en,anyway bad bitch oclock thick thirty ve lot still flirty everybody back buildin minute tell healin cause feelings feelin feel right pressure way fine stressed girl used bitch might better turn music turn lights feelin alright okay alright damn time turn music celebrate feelin okay okay alright damn time minute need sentimental man woman pump feelin fussy walkin balenci ussies bring fabulous cause give fuck way much need two shots cup feel right pressure way fine stressed girl used bitch might better turn music turn lights feelin alright okay alright damn time turn music celebrate feelin okay okay alright damn time bitch cause time comin tonight comin tonight comin tonight comin tonight comin tonight comin tonight okay alright damn time comin tonight comin tonight comin tonight comin tonight comin tonight comin tonight okay alright damn time bitch damn time,Very Positive,0.4191459715366363,9.352517985611511,Pop,Positive,0.9931351633862375,0.0031616027649163446,0.003703233848846199,TOPIC 1,Non Rap,1.1985270827478987
65,2022,Song Of The Year,Gayle,GAYLE,Abcdefu,abcdefu,0,Gayle,https://en.wikipedia.org/wiki/Gayle_(singer),A2062,S121050,en,swear meant mean best ended even tried bite tongue start shit textin friends asking questions never even liked first place dated girl hate attention made two days connection anything affection goin worst ways nice nothing getting spll fuck mom sister job broke ass car shit call art fuck friends ll nver see everybody dog fuck fuck needed space gave nothin not take told everyone bitch became always put nice nothing getting spell fuck mom sister job craigslist couch way voice sounds fuck friends ll never see everybody dog fuck fuck fuck mom sister job broke ass car shit call art fuck friends ll never see everybody dog fuck,Very Negative,0.4820494353771209,16.666666666666668,Pop,Negative,0.26313400747325877,0.005894230692016879,0.7309717618347243,TOPIC 3,Non Rap,0.7679065025245145
65,2022,Best Rap Song,Kendrick Lamar,Kendrick Lamar,The Heart Part 5,The Heart Part 5,1,Kendrick Lamar,https://en.wikipedia.org/wiki/Kendrick_Lamar,A1382,S123414,en,little older realize life perspective perspective may differ thank everyone fans beautiful fans anyone ever gave listen people generation pain murder minor rebellious margielasll chip designer belt buckles clout overzealous prone violence wrong turn wheel alignment residue burned mist inner city miscommunication keep homi detective busy protection risky desensitized vandalized pain covered camouflaged used hearin arsenal rain analyze risk life take charge homies done fucked baby mama hit yard culture twenty three hour lockdown somebody called nephew shot culture involved done seen niggas seventeen hit halfway house brains blown lookin buy weed car wash played new gofundme accountsll proceed brand new victimll shatter dreams culture hood back hood look done look done culture nigga look bulletproof rover mama sofa popper hair trigger walk closer not photoshoppin friends bipolar grab pockets option froze always play offense niggas goin work sellin work late work workin late prayin work paperwork culture point finger promote remote location witness protection hold streets fucked miss represent new revolution movin argentina wiping tears full confusion water another peer executed history repeats amends find nigga skin culture crack bottle hard deal pain sober tomorrow forget remains start problem foundation trained accept whatever follows dehumanized insensitive scrutinize way live enemies shook hand promise ll meet land equal equal never not told land hurt people hurt people fuck callin culture hood back hood look done look done take drums celebrate new life back around purpose lessons learnin sacrifice personal gain everything see next generation better not perfect skin truly suffered temptation impatience everything body nurtures felt good felt bad felt worry productivity stayed urging face fears always knew energy magnified persevered consciousness synchronized crystal clear euphoria glorified made reflectin life done paid dues made rules change outta love views made schools change curriculums not change starin barrel gun feel resentful not see full potential feel regret good everything everything not coincidental woke morning heart give bleed speakers feel presence brother kids heaven mother sis heaven father wife serious heaven friends sure countin blessings fans sure investments killer sped demise forgive soul question seen pain pupil trigger squeezed though gruesome surely relieved completed mission not ready leave fulfilled days creator pleased not stress love not need flesh hug memories recollect celebrate respect unity protect sam ll watchin sure kids watch interviews sure live dreams produced keep genius brain move neighborhood good prevail sure babies leaders outta jail look salvation troubles real cause not help world help not blame hood day killed see way feel though physical wo not reap benefits energy carry emits still ,Very Negative,0.4147860407829284,3.309692671394799,Rap/Hip Hop,Negative,0.0014059455960496548,0.0013542954499684693,0.9972397589539819,TOPIC 3,Rap,1.2802223211323245
65,2022,Best Rap Song,Future,Future Featuring Drake & Tems,Wait For U,WAIT FOR U,0,Future,https://en.wikipedia.org/wiki/Future_(rapper),A1359,S123300,en,wait early mornin late night not even matter time presidential rollie already way whenever find time okay atl jacob atl jacob pray demons girl every time sip codeine vulnerable knowin sounds storm understand not take everywhere nigga going field childrn corn hear tears whn drop phone mad cause not leave alone gossip bein messy not travel around world phone dropping tears vulnerable pills drunk tell exactly feel loaded keep real please tell real exactly not cause hear trappin round world sit balcony wonder feelin career takes time away women convince love livin line feelings flowin river textin back kiki river message delivered not introduce knew made shake hand fuckin minute walk plank swimmer supposed dog done put kennel girl put muzzle barkin dinner fuckin tiny presidential better met not coincidental tried bring best guess influential guess meant hear tears drop phone mad cause not leave alone gossip bein messy not trappin around world phone dropping tears vulnerable pills drunk tell exactly feel loaded keep real please tell real exactly not cause hear early mornin late night not even matter time worried bout xanny brag try tell braggin tell,Neutral,0.3988372087478637,3.723404255319149,Rap/Hip Hop,Neutral,0.4942952601174099,0.35612457557455957,0.14958016430803053,TOPIC 1,Rap,0.7848685545073372
65,2022,Best Rap Song,Dj Khaled,"DJ Khaled Featuring Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy",God Did,GOD DID,0,Dj Khaled,https://en.wikipedia.org/wiki/DJ_Khaled,A939,S125016,en,breaks heart not believe best music played hatin jealous embracing love love blessings life god either win watch win dj khaled wanted look counted not think not believe god god god yes god god god nosedive prayin crash guys not see last ll jack three million dollars tax tub full money still not relax tires spinnin lord forgive sinner conquer divide niggas wrong side petition divine winnin better listen tell put time please forgive god leave dark swimmin sharks dope boy big calm still biggest boss kilo plate send em freight buy bank money safe counted not think not believe god god god yes god god god sky limit every day reach tired winnin dead sleep not see ring better play nigga god thing made odds stacked crack vinci god judge brittney smell blood sharks start actin fishy well act ass kiss please not hate hate overrate underestimate funeral wake bury excavate cultivating everybody replicate nigga face facts dreadlocks face tats apex made culture twin never laid back fucked world practiced safe sex pray less god rest counted not think not believe god god god yes god god god hov please lord forgive stove nobody touched billi hov many billionaires hov crib huh count three ye rih bron roc boy four technically left dope game record clean huh turned cocaina champagne huh cleaned madrina soap huh loro talk bout slang dope huh weed stores believe tie put hustle onto forbes believe guy fuck took dope public mud face not shit judge judge goin corporate corner boys corner office cap table splits cap table boy live breezy business pushin fenty fentanyl shit legitimate ten ten back went back interests light zazas og ogs new niggas pocket talkin exotic barely baham another topic monogram pocket red carpet see face made night shit shockin odds not great even alive crazy niggas surprised shit much grew shit not even feel real og sold called kingpin drug lords hov real nigga dream goal real nigga feel seen sometimes fake nigga hate life never intention consequences way life way used play life careful sentences jail bars never wanted state custodian laws draconian married life holy matrimony somehow ll fox every box ll try throw great ceremony folk nem told highly caddy spoke bloke nem london harold road weston inn speakin souls men willin die existence cold world chose kickin snow frozen timb back forth turnpike really took toll em lot fallen soldiers roads sin laws always smoke lawyers shooters workin pro bono favor cause throw ms memory teelo pray none people die jailphones pain outside inspired growth within new planes gettin broken highest elevation self done fucked around gave right niggas wealth not songs hymns cause psalm new testament book hov jesus turned water wine hov took stove never shit biggs probably big not book load hindsight though gettin plenty money lookin back shit funny million sync without riskin million years sink hov big not internationally niggas road see lot hov giggs meek never beef freed nigga whole bid hov next time discussion goat donkeys forgive passion talkin sometimes feel farrakhan talkin mike wallace think keep quiet breaks heart god wanted look counted not think not believe god god god yes god god god god god yes god god may believe god god god god god god god ,Very Negative,0.3485241532325744,12.86231884057971,Rap/Hip Hop,Negative,0.7462470326299598,0.000972468341981431,0.2527804990280587,TOPIC 1,Rap,1.0611388821928298
65,2022,Best Rap Song,Jack Harlow,Jack Harlow Featuring Drake,Churchill Downs,Churchill Downs,0,Jack Harlow,https://en.wikipedia.org/wiki/Jack_Harlow,A1936,S123422,en,sometimes sit back really register everything first mean world denial headed bout feed youngins metaverse meanwhile pen verse cause done bein extra extroverts label used wonder supposed stand next vert prolly never thought legs work work hard hard shit not need extra work show sweatshirt burn world mine fuck turn girl mine fuck turn goats call side word ve fronted shit preferred humble somethin not learned soon enough bad habits burn soon enough bout shit earn fan remember used fanned guessin whole world loves people way stand time kitchen finally panned put flavor pot took bland grandpa heart attack pulled hunnid grand pull hunnid grand hip hop fully understand fully automatic jams not jam shows bout start handin programs cause need program grown ass man call pops fuck around take phone ass man everybody jack not jack man flows hoes packed shows not many cons playin pros cept life exposed sacrifice life chose toronto soft rose school closed kentucky snowed kids carry chopsticks rice bowl school counselors life home cold minnesota vikings home met drizzy knew along really hard crack jokes really advice mean touch gold every time touch mic touchin heights gets touch life fuckin right young bachelor wife lifetime til twice kind everything mine wanted posters face wanted cold hearts heated floors parental guidance see divorce therapy sessions waiting room readin forbes abandonment issues gettin treated much water fit bridge overflows son learn forgiveness lonely road cribs wheel motor homes niggas love try test chubb magazine cover rolling stone cause already rock throwin stones whenever gettin bigger growin pains enough pull city start throwin games makin mockery realtor playin monopoly address not property finesse not move properly destined win not prize destined top not rise seven fifty round canaries glitterin man niggas drop trash littering overdelivering point belittling mean ptsd triggering profit sickening stones shimmering came north hot fuck not shivering lucky people not fuck linkin people not fuck fuck shit getting ugly every situation transactional every thing sayin irrational every way movin promotional everybody actin irreplacable not disposable urges revenge uncontrollable gettin older though nigga back non negotiable even debatable gettin rich music even relatable blow ahead inflatable baby blue class feel kid prayin downfall not religious man hear plug talk comin middleman hear tall tales comin little men bitch rarely referring women bitches niggas even women sounds funny even kidding ones run game even honest financial situations biggest motivation take statement based makin whips chains dominatrix wap pssh see spit faces tu daytonas green faces kentucky derby races presence spot abrasive boxxed churchill downs motivation shorty boy jack goin places ,Neutral,0.2670032382011413,6.451612903225806,Rap/Hip Hop,Neutral,0.32403060502976044,0.18732757885641615,0.48864181611382324,TOPIC 3,Rap,0.934078859515325
64,2021,Record Of The Year,Silk Sonic,Silk Sonic,Leave The Door Open,Leave The Door Open,1,Silk Sonic,https://en.wikipedia.org/wiki/Silk_Sonic,A2012,S117303,en,baby baby baby doin plans not sippin wine robe look good alone house clean pool warm shaved smooth newborn dancin romancin east wing west wing mansion happenin not playin games every word coming straight heart lay arms leave door open leave door open girl feel way feel tonight baby tell coming sweet tight wo not bite unless smoke haze hungry girl filets baby not keep waitin much love making talking kissing cuddling rose petals bathtub girl jump bubblin not playin games every word coming straight heart lay arms leave door open leave door open girl feel way feel tonight baby tell coming leave door open baby leave leave door open girl hopin hopin feel way feel tonight baby tell coming tell coming tell coming girl waiting ll adore tell coming girl waiting ll adore ,Neutral,0.3494512140750885,0.0,Pop,Neutral,0.0040641251894478125,0.9921820126929869,0.0037538621175654393,TOPIC 2,Non Rap,1.101747465304804
64,2021,Record Of The Year,Olivia Rodrigo,Olivia Rodrigo,Drivers License,drivers license,0,Olivia Rodrigo,https://en.wikipedia.org/wiki/Olivia_Rodrigo,A1934,S116500,en,driver license last week always talked cause excited finally drive house today drove suburbs crying cause not around probably blonde girl always made doubt much older everything insecure today drove suburbs cause ever love someone else not perfect ve never felt way not imagine okay gone guess not mean wrote song cause forever drive alone past street friends tired hearing much miss kinda feel sorry cause ll never way today drove suburbs pictured driving home not perfect ve never felt way not imagine okay gone guess not mean wrote song cause forever drive alone past street red lights stop signs still see face white cars front yards not drive past places used cause still fucking love babe sidewalks crossed still hear voice traffic laughing noise god blue still fucking love babe not perfect ve never felt way not imagine okay gone guess not mean wrote song cause forever drive alone past street forever drive alone past street,Negative,0.3911044299602508,3.1847133757961785,Pop,Negative,0.30257571829477087,0.37440692300159734,0.32301735870363185,TOPIC 2,Non Rap,1.1391644888041859
64,2021,Record Of The Year,Billie Eilish,Billie Eilish,Happier Than Ever,Happier Than Ever,0,Billie Eilish,https://en.wikipedia.org/wiki/Billie_Eilish,A1833,S119410,en, away happier ever wish explain better wish not true give day two think somethin clever write letter tell read interviews skip avenue passin even way knew asked cool tellin opposite end afraid not nt fair clearly wernt aware made misrable really away happier ever wish explain better wish not true called drunk benz drivin home influence scared death wastin breath cause listen fuckin friends not relate not relate cause never treat shitty hate city not talk shit internet never told anyone anything bad cause shit embarrassin everythin fuckin sad not waste time not not try feel bad talk every time showed time empty line cause never never paid mind mother friends shut cause kid ruined everything good always misunderstood made moments fuckin leave alone,Very Negative,0.581459641456604,7.258064516129032,Alternative,Negative,0.7010394519516898,0.0933568761991558,0.20560367184915435,TOPIC 1,Non Rap,0.9650771073684333
64,2021,Record Of The Year,Doja Cat,Doja Cat Featuring SZA,Kiss Me More,Kiss Me More,0,Doja Cat,https://en.wikipedia.org/wiki/Doja_Cat,A1913,S117806,en,hug yes love always goodnight cuddle sure love need lips mine kiss young boy not nothin lose principle baby hold cause way groove boy write name love taste tongue boy write name love taste tongue feel fucking something corny fucking sugar not gummy dummy lik kiss cut rubbish might somethin not givin public givin hundreds fuck somethin somethin first middle last wisdom tooth niggas wishin pussy kissing booth taste breakfast lunch gin juice dinner visit french french give bite lip lipstick lip gloss hickeys huh kiss young boy not nothin lose principle baby hold cause way groove boy write name love taste tongue boy write name love taste tongue give fuck need gucci stuff eliminating not good enough niggas lost without bitches feel dodged not need fuckin feel jail nigga not even exhale nigga pussy holy grail need bail caught creepin friend not even half man layin bag break control soul bass pull back ass real drama feel feelings not baby give kiss young boy not nothin lose principle baby hold cause way groove darling boy write name love taste tongue boy write name love taste tongue ,Very Negative,0.4031053185462951,9.62566844919786,Pop,Negative,0.5764716777368197,0.16509533347374855,0.2584329887894316,TOPIC 1,Non Rap,0.7521252935351415
64,2021,Record Of The Year,Brandi Carlile,Brandi Carlile,Right On Time,Right On Time,0,Brandi Carlile,https://en.wikipedia.org/wiki/Brandi_Carlile,A1013,S135809,en,back even call might angry course scared not mean take always strongest person room turn back time help rewind find late either way lose silent days not right right time not look feel heart starts pounding beyond control getting point not carry never held breath quite long not take back late either way lose silent days not right right time late either way lose silent days not right right time,Very Positive,0.2738016247749328,1.4285714285714286,Singer & Songwriter,Positive,0.9872020200763895,0.006438134853718458,0.006359845069892158,TOPIC 1,Non Rap,0.7816799854554931
64,2021,Record Of The Year,Justin Bieber,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches,Peaches,0,Justin Bieber,https://en.wikipedia.org/wiki/Justin_Bieber,A1190,S117500,en,peaches georgia shit weed california shit took chick north badass bitch light right source see way breathe texture skin wrap arms around baby never see nothing touch way lift ll right til end peaches georgia shit weed california shit took chick north badass bitch light right source enjoy wish nights alone wished days savin souvenirs time time give whole life left girl yorker hate leave call torture remember not hold left baggage peaches georgia shit weed california shit took chick north badass bitch light right source feeling sure hand hand not not pretend not ignore right not think stand girl distracted need right arms sweetest mind ll right til end time peaches georgia shit weed california shit took chick north badass bitch light right source peaches georgia shit weed california shit took chick north badass bitch light right source peaches georgia shit weed california shit took chick north badass bitch light right source peaches georgia shit weed california shit took chick north badass bitch light right source ,Very Positive,0.3175572156906128,13.173652694610778,Pop,Positive,0.9934109105516001,0.003025786121564422,0.0035633033268354123,TOPIC 1,Non Rap,1.2779019107074276
64,2021,Record Of The Year,Jon Batiste,Jon Batiste,Freedom,Freedom,0,Jon Batiste,https://en.wikipedia.org/wiki/Jon_Batiste,A2257,S16896,en,right right given god live free life live freedom talkin freedom talkin bout freedom fight right live freedom anyone tries take away ll answer cause right talkin freedom talkin bout freedom fight right live freedom talkin bout freedom talkin bout freedom fight right live freedom everybody talkin bout freedom talkin bout freedom fight right live freedom talkin bout freedom talkin bout freedom fight right live freedom talkin bout freedom talkin bout freedom fight right live freedom,Very Positive,0.6361169815063477,9.210526315789474,Pop,Positive,0.14125536324013296,0.00589759195931256,0.8528470448005545,TOPIC 3,Non Rap,0.7951952387661743
64,2021,Record Of The Year,Abba,ABBA,I Still Have Faith In You,I Still Have Faith In You,0,Abba,https://en.wikipedia.org/wiki/ABBA,A2259,S135812,en,still faith see years faith lives somehow union heart mind likes rare hard find believe hear bittersweet song memories share still faith never really thought feel way remind inconceivable reach far believe hear bittersweet song memories share new spirit arrived joy sorrow story survived need another fighters ring together passion courage everything still faith stands crazy things comes love believe hear bittersweet song memories share new spirit arrived joy sorrow story survived need another fighters ring together passion courage everything still ve arrived stand summit humble grateful survived still faith stands crazy things comes love ,Very Positive,0.6948426365852356,5.2631578947368425,Pop,Positive,0.19992036379398465,0.7952187210226862,0.004860915183329132,TOPIC 2,Non Rap,1.0686890938508657
64,2021,Song Of The Year,Silk Sonic,Silk Sonic,Leave The Door Open,Leave The Door Open,1,Silk Sonic,https://en.wikipedia.org/wiki/Silk_Sonic,A2012,S117303,en,baby baby baby doin plans not sippin wine robe look good alone house clean pool warm shaved smooth newborn dancin romancin east wing west wing mansion happenin not playin games every word coming straight heart lay arms leave door open leave door open girl feel way feel tonight baby tell coming sweet tight wo not bite unless smoke haze hungry girl filets baby not keep waitin much love making talking kissing cuddling rose petals bathtub girl jump bubblin not playin games every word coming straight heart lay arms leave door open leave door open girl feel way feel tonight baby tell coming leave door open baby leave leave door open girl hopin hopin feel way feel tonight baby tell coming tell coming tell coming girl waiting ll adore tell coming girl waiting ll adore ,Neutral,0.3494512140750885,0.0,Pop,Neutral,0.0040641251894478125,0.9921820126929869,0.0037538621175654393,TOPIC 2,Non Rap,0.8271645135059372
64,2021,Song Of The Year,Brandi Carlile,Brandi Carlile,Right On Time,Right On Time,0,Brandi Carlile,https://en.wikipedia.org/wiki/Brandi_Carlile,A1013,S135809,en,back even call might angry course scared not mean take always strongest person room turn back time help rewind find late either way lose silent days not right right time not look feel heart starts pounding beyond control getting point not carry never held breath quite long not take back late either way lose silent days not right right time late either way lose silent days not right right time,Very Positive,0.2738016247749328,1.4285714285714286,Singer & Songwriter,Positive,0.9872020200763895,0.006438134853718458,0.006359845069892158,TOPIC 1,Non Rap,1.0379187327017618
64,2021,Song Of The Year,Justin Bieber,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches,Peaches,0,Justin Bieber,https://en.wikipedia.org/wiki/Justin_Bieber,A1190,S117500,en,peaches georgia shit weed california shit took chick north badass bitch light right source see way breathe texture skin wrap arms around baby never see nothing touch way lift ll right til end peaches georgia shit weed california shit took chick north badass bitch light right source enjoy wish nights alone wished days savin souvenirs time time give whole life left girl yorker hate leave call torture remember not hold left baggage peaches georgia shit weed california shit took chick north badass bitch light right source feeling sure hand hand not not pretend not ignore right not think stand girl distracted need right arms sweetest mind ll right til end time peaches georgia shit weed california shit took chick north badass bitch light right source peaches georgia shit weed california shit took chick north badass bitch light right source peaches georgia shit weed california shit took chick north badass bitch light right source peaches georgia shit weed california shit took chick north badass bitch light right source ,Very Positive,0.3175572156906128,13.173652694610778,Pop,Positive,0.9934109105516001,0.003025786121564422,0.0035633033268354123,TOPIC 1,Non Rap,1.2931772619000466
64,2021,Song Of The Year,Doja Cat,Doja Cat Featuring SZA,Kiss Me More,Kiss Me More,0,Doja Cat,https://en.wikipedia.org/wiki/Doja_Cat,A1913,S117806,en,hug yes love always goodnight cuddle sure love need lips mine kiss young boy not nothin lose principle baby hold cause way groove boy write name love taste tongue boy write name love taste tongue feel fucking something corny fucking sugar not gummy dummy lik kiss cut rubbish might somethin not givin public givin hundreds fuck somethin somethin first middle last wisdom tooth niggas wishin pussy kissing booth taste breakfast lunch gin juice dinner visit french french give bite lip lipstick lip gloss hickeys huh kiss young boy not nothin lose principle baby hold cause way groove boy write name love taste tongue boy write name love taste tongue give fuck need gucci stuff eliminating not good enough niggas lost without bitches feel dodged not need fuckin feel jail nigga not even exhale nigga pussy holy grail need bail caught creepin friend not even half man layin bag break control soul bass pull back ass real drama feel feelings not baby give kiss young boy not nothin lose principle baby hold cause way groove darling boy write name love taste tongue boy write name love taste tongue ,Very Negative,0.4031053185462951,9.62566844919786,Pop,Negative,0.5764716777368197,0.16509533347374855,0.2584329887894316,TOPIC 1,Non Rap,1.207030233334393
64,2021,Song Of The Year,Billie Eilish,Billie Eilish,Happier Than Ever,Happier Than Ever,0,Billie Eilish,https://en.wikipedia.org/wiki/Billie_Eilish,A1833,S119410,en, away happier ever wish explain better wish not true give day two think somethin clever write letter tell read interviews skip avenue passin even way knew asked cool tellin opposite end afraid not nt fair clearly wernt aware made misrable really away happier ever wish explain better wish not true called drunk benz drivin home influence scared death wastin breath cause listen fuckin friends not relate not relate cause never treat shitty hate city not talk shit internet never told anyone anything bad cause shit embarrassin everythin fuckin sad not waste time not not try feel bad talk every time showed time empty line cause never never paid mind mother friends shut cause kid ruined everything good always misunderstood made moments fuckin leave alone,Very Negative,0.581459641456604,7.258064516129032,Alternative,Negative,0.7010394519516898,0.0933568761991558,0.20560367184915435,TOPIC 1,Non Rap,0.9838206276225772
64,2021,Song Of The Year,H.E.R.,H.E.R.,Fight For You,Fight For You,0,Her,https://en.wikipedia.org/wiki/H.E.R.,A1824,S68182,en,its take lot drag away theres nothing men ore ever rain africa its take time youre worth fighting ill fight eh ba ba eh ba eh eh eh ba ba eh eh ba ba eh ba eh eh eh ba ba eh ill fight friends cool dont see together dont loos live im willing whatever dont see cry cry give love another try try bet right time time long youre prepared fight fight not live another day without body next im break baby its take lot drag away ill fight you theres nothing men ore ever ill fight you rain africa ill fight you its take time youre worth fighting lets not even matter dont really understand without barely breathing lets air hearts dont see cry cry give love another try try bet right time time long youre prepared fight prepared fight not live another day without body next im break baby its take lot drag away ill fight you theres nothing men ore ever ill fight you rain africa ill fight you its take time youre worth fighting ill fight eh ba ba eh ba eh eh eh ba ba eh eh ba ba eh ba eh eh eh ba ba eh someone thats worth fighting dont nobody hold hear woa found someone thats worth dying cant live without hear woa its take lot drag away theres nothing men ore ever ill fight rain africa ill fight its take time youre worth fighting whow its take lot drag away ill fight theres nothing men ore ever ill fight rain africa ill fight its take time youre worth fighting ,Very Positive,0.371536374092102,8.550185873605948,Pop,Positive,0.002569679471922638,0.9950768020694456,0.002353518458631851,TOPIC 2,Non Rap,1.017056559063064
64,2021,Song Of The Year,Olivia Rodrigo,Olivia Rodrigo,Drivers License,drivers license,0,Olivia Rodrigo,https://en.wikipedia.org/wiki/Olivia_Rodrigo,A1934,S116500,en,driver license last week always talked cause excited finally drive house today drove suburbs crying cause not around probably blonde girl always made doubt much older everything insecure today drove suburbs cause ever love someone else not perfect ve never felt way not imagine okay gone guess not mean wrote song cause forever drive alone past street friends tired hearing much miss kinda feel sorry cause ll never way today drove suburbs pictured driving home not perfect ve never felt way not imagine okay gone guess not mean wrote song cause forever drive alone past street red lights stop signs still see face white cars front yards not drive past places used cause still fucking love babe sidewalks crossed still hear voice traffic laughing noise god blue still fucking love babe not perfect ve never felt way not imagine okay gone guess not mean wrote song cause forever drive alone past street forever drive alone past street,Negative,0.3911044299602508,3.1847133757961785,Pop,Negative,0.30257571829477087,0.37440692300159734,0.32301735870363185,TOPIC 2,Non Rap,0.7393919007477062
